timestamp_seconds,frame_idx,face_id,x,y,w,h,emotion,emotion_score,p_neutral,p_happiness,p_surprise,p_sadness,p_anger,p_disgust,p_fear,p_contempt
66.900000,2007,1,296,89,106,106,neutral,0.9840,0.9840,0.0001,0.0012,0.0133,0.0006,0.0000,0.0001,0.0008
66.933333,2008,1,299,89,106,106,neutral,0.9805,0.9805,0.0001,0.0036,0.0141,0.0006,0.0001,0.0001,0.0008
66.966667,2009,1,302,90,104,104,neutral,0.9778,0.9778,0.0001,0.0019,0.0182,0.0007,0.0001,0.0001,0.0010
67.000000,2010,1,304,92,101,101,neutral,0.9793,0.9793,0.0001,0.0014,0.0173,0.0008,0.0001,0.0001,0.0010
67.033333,2011,1,307,91,100,100,neutral,0.9766,0.9766,0.0002,0.0009,0.0204,0.0008,0.0001,0.0001,0.0010
67.066667,2012,1,306,90,102,102,neutral,0.9786,0.9786,0.0001,0.0010,0.0184,0.0007,0.0001,0.0001,0.0010
67.100000,2013,1,309,90,99,99,neutral,0.9792,0.9792,0.0001,0.0004,0.0184,0.0008,0.0001,0.0000,0.0011
67.133333,2014,1,311,90,98,98,neutral,0.9849,0.9849,0.0001,0.0003,0.0128,0.0008,0.0001,0.0000,0.0011
67.166667,2015,1,313,89,100,100,neutral,0.9882,0.9882,0.0001,0.0005,0.0095,0.0006,0.0000,0.0000,0.0010
67.200000,2016,1,316,90,99,99,neutral,0.9874,0.9874,0.0001,0.0004,0.0099,0.0009,0.0001,0.0000,0.0012
67.233333,2017,1,316,90,98,98,neutral,0.9854,0.9854,0.0001,0.0004,0.0114,0.0012,0.0001,0.0000,0.0014
67.266667,2018,1,320,92,95,95,neutral,0.9904,0.9904,0.0001,0.0004,0.0068,0.0009,0.0001,0.0000,0.0012
67.300000,2019,1,321,93,94,94,neutral,0.9874,0.9874,0.0001,0.0002,0.0098,0.0013,0.0001,0.0000,0.0012
67.333333,2020,1,320,92,96,96,neutral,0.9871,0.9871,0.0001,0.0002,0.0095,0.0015,0.0001,0.0000,0.0015
67.366667,2021,1,319,92,98,98,neutral,0.9911,0.9911,0.0001,0.0002,0.0057,0.0015,0.0001,0.0000,0.0013
67.400000,2022,1,318,91,100,100,neutral,0.9910,0.9910,0.0001,0.0004,0.0058,0.0014,0.0001,0.0000,0.0013
67.433333,2023,1,317,90,104,104,neutral,0.9909,0.9909,0.0001,0.0005,0.0062,0.0012,0.0001,0.0000,0.0010
67.466667,2024,1,319,92,100,100,neutral,0.9928,0.9928,0.0001,0.0003,0.0039,0.0017,0.0001,0.0000,0.0011
67.500000,2025,1,321,93,99,99,neutral,0.9921,0.9921,0.0001,0.0005,0.0044,0.0018,0.0001,0.0000,0.0011
67.533333,2026,1,321,94,100,100,neutral,0.9949,0.9949,0.0001,0.0006,0.0023,0.0014,0.0001,0.0000,0.0008
67.566667,2027,1,320,93,102,102,neutral,0.9917,0.9917,0.0001,0.0016,0.0039,0.0014,0.0001,0.0001,0.0012
67.600000,2028,1,320,94,102,102,neutral,0.9857,0.9857,0.0002,0.0047,0.0062,0.0015,0.0001,0.0002,0.0014
67.633333,2029,1,324,94,102,102,neutral,0.9828,0.9828,0.0002,0.0039,0.0086,0.0021,0.0002,0.0002,0.0020
67.666667,2030,1,323,94,102,102,neutral,0.9778,0.9778,0.0003,0.0043,0.0112,0.0032,0.0003,0.0003,0.0026
67.700000,2031,1,327,97,102,102,neutral,0.9764,0.9764,0.0002,0.0057,0.0134,0.0019,0.0002,0.0003,0.0019
67.733333,2032,1,328,97,102,102,neutral,0.9825,0.9825,0.0002,0.0015,0.0121,0.0015,0.0002,0.0001,0.0019
67.766667,2033,1,327,98,101,101,neutral,0.9749,0.9749,0.0005,0.0022,0.0158,0.0027,0.0004,0.0002,0.0033
67.800000,2034,1,328,99,100,100,neutral,0.9690,0.9690,0.0005,0.0022,0.0208,0.0031,0.0004,0.0002,0.0037
67.833333,2035,1,331,100,102,102,neutral,0.9801,0.9801,0.0004,0.0007,0.0140,0.0018,0.0002,0.0001,0.0027
67.866667,2036,1,332,102,101,101,neutral,0.9817,0.9817,0.0005,0.0008,0.0126,0.0016,0.0002,0.0001,0.0025
67.900000,2037,1,333,102,100,100,neutral,0.9731,0.9731,0.0009,0.0010,0.0185,0.0022,0.0003,0.0001,0.0039
67.933333,2038,1,329,102,103,103,neutral,0.9559,0.9559,0.0006,0.0007,0.0327,0.0045,0.0006,0.0001,0.0050
67.966667,2039,1,329,103,102,102,neutral,0.9605,0.9605,0.0010,0.0004,0.0268,0.0046,0.0006,0.0001,0.0060
68.000000,2040,1,328,105,100,100,neutral,0.9599,0.9599,0.0018,0.0003,0.0224,0.0062,0.0009,0.0001,0.0085
68.033333,2041,1,328,105,100,100,neutral,0.9585,0.9585,0.0016,0.0003,0.0245,0.0059,0.0008,0.0001,0.0083
68.066667,2042,1,328,104,101,101,neutral,0.9638,0.9638,0.0023,0.0002,0.0205,0.0045,0.0007,0.0000,0.0079
68.100000,2043,1,328,104,101,101,neutral,0.9681,0.9681,0.0026,0.0002,0.0166,0.0043,0.0006,0.0000,0.0075
68.133333,2044,1,327,105,100,100,neutral,0.9657,0.9657,0.0036,0.0002,0.0158,0.0048,0.0007,0.0000,0.0091
68.166667,2045,1,327,106,99,99,neutral,0.9576,0.9576,0.0015,0.0002,0.0217,0.0086,0.0011,0.0000,0.0093
68.200000,2046,1,327,107,100,100,neutral,0.9442,0.9442,0.0026,0.0003,0.0350,0.0061,0.0012,0.0001,0.0106
68.233333,2047,1,325,107,103,103,neutral,0.9297,0.9297,0.0022,0.0004,0.0451,0.0086,0.0017,0.0001,0.0122
68.266667,2048,1,323,106,103,103,neutral,0.9017,0.9017,0.0038,0.0005,0.0630,0.0113,0.0028,0.0002,0.0168
68.300000,2049,1,322,106,104,104,neutral,0.8789,0.8789,0.0032,0.0006,0.0872,0.0099,0.0029,0.0003,0.0170
68.333333,2050,1,322,107,102,102,neutral,0.8750,0.8750,0.0043,0.0006,0.0851,0.0120,0.0037,0.0003,0.0191
68.366667,2051,1,323,108,100,100,neutral,0.8304,0.8304,0.0044,0.0006,0.1077,0.0220,0.0077,0.0004,0.0268
68.400000,2052,1,324,110,98,98,neutral,0.8620,0.8620,0.0067,0.0007,0.0627,0.0238,0.0093,0.0004,0.0344
68.433333,2053,1,324,110,98,98,neutral,0.8633,0.8633,0.0068,0.0007,0.0613,0.0238,0.0092,0.0004,0.0345
68.466667,2054,1,324,110,98,98,neutral,0.8136,0.8136,0.0094,0.0006,0.0760,0.0346,0.0167,0.0005,0.0486
68.500000,2055,1,323,109,99,99,neutral,0.8795,0.8795,0.0056,0.0005,0.0607,0.0197,0.0065,0.0003,0.0272
68.533333,2056,1,321,108,101,101,neutral,0.9101,0.9101,0.0088,0.0007,0.0410,0.0135,0.0041,0.0003,0.0215
68.566667,2057,1,319,109,103,103,neutral,0.8751,0.8751,0.0081,0.0008,0.0651,0.0177,0.0062,0.0005,0.0265
68.600000,2058,1,315,108,105,105,neutral,0.9239,0.9239,0.0141,0.0011,0.0316,0.0088,0.0026,0.0003,0.0175
68.633333,2059,1,316,105,107,107,neutral,0.9360,0.9360,0.0113,0.0009,0.0236,0.0074,0.0021,0.0002,0.0183
68.666667,2060,1,313,105,107,107,neutral,0.9565,0.9565,0.0073,0.0010,0.0182,0.0050,0.0010,0.0002,0.0108
68.700000,2061,1,312,105,107,107,neutral,0.9772,0.9772,0.0017,0.0003,0.0094,0.0047,0.0005,0.0000,0.0061
68.733333,2062,1,312,102,112,112,neutral,0.9707,0.9707,0.0005,0.0004,0.0191,0.0052,0.0004,0.0001,0.0037
68.766667,2063,1,311,101,114,114,neutral,0.9797,0.9797,0.0005,0.0007,0.0116,0.0041,0.0003,0.0001,0.0030
68.800000,2064,1,309,101,114,114,neutral,0.9764,0.9764,0.0004,0.0005,0.0152,0.0043,0.0003,0.0000,0.0028
68.833333,2065,1,308,101,115,115,neutral,0.9717,0.9717,0.0012,0.0008,0.0167,0.0051,0.0005,0.0001,0.0039
68.866667,2066,1,306,102,116,116,neutral,0.9746,0.9746,0.0011,0.0008,0.0149,0.0040,0.0004,0.0001,0.0041
68.900000,2067,1,306,102,115,115,neutral,0.9766,0.9766,0.0009,0.0006,0.0126,0.0047,0.0004,0.0001,0.0042
68.933333,2068,1,307,102,114,114,neutral,0.9814,0.9814,0.0006,0.0003,0.0106,0.0037,0.0003,0.0000,0.0030
68.966667,2069,1,307,103,113,113,neutral,0.9828,0.9828,0.0007,0.0004,0.0084,0.0044,0.0003,0.0000,0.0031
69.000000,2070,1,307,104,112,112,neutral,0.9840,0.9840,0.0007,0.0006,0.0072,0.0043,0.0003,0.0000,0.0029
69.033333,2071,1,306,104,113,113,neutral,0.9805,0.9805,0.0010,0.0007,0.0088,0.0050,0.0004,0.0001,0.0036
69.066667,2072,1,306,103,114,114,neutral,0.9830,0.9830,0.0013,0.0009,0.0066,0.0044,0.0003,0.0001,0.0035
69.100000,2073,1,306,104,113,113,neutral,0.9816,0.9816,0.0007,0.0014,0.0079,0.0048,0.0004,0.0001,0.0032
69.133333,2074,1,307,104,112,112,neutral,0.9852,0.9852,0.0006,0.0008,0.0069,0.0034,0.0002,0.0000,0.0028
69.166667,2075,1,306,103,112,112,neutral,0.9812,0.9812,0.0008,0.0016,0.0086,0.0040,0.0003,0.0001,0.0033
69.200000,2076,1,306,100,115,115,neutral,0.9832,0.9832,0.0006,0.0010,0.0091,0.0030,0.0002,0.0001,0.0028
69.233333,2077,1,306,100,115,115,neutral,0.9832,0.9832,0.0006,0.0010,0.0090,0.0030,0.0002,0.0001,0.0028
69.266667,2078,1,307,100,115,115,neutral,0.9825,0.9825,0.0006,0.0011,0.0095,0.0031,0.0003,0.0001,0.0028
69.300000,2079,1,307,99,115,115,neutral,0.9807,0.9807,0.0006,0.0017,0.0101,0.0037,0.0003,0.0001,0.0029
69.333333,2080,1,308,98,114,114,neutral,0.9902,0.9902,0.0002,0.0005,0.0054,0.0019,0.0001,0.0000,0.0017
69.366667,2081,1,309,99,113,113,neutral,0.9928,0.9928,0.0002,0.0003,0.0036,0.0014,0.0001,0.0000,0.0016
69.400000,2082,1,309,98,113,113,neutral,0.9913,0.9913,0.0002,0.0004,0.0051,0.0015,0.0001,0.0000,0.0015
69.433333,2083,1,312,98,111,111,neutral,0.9910,0.9910,0.0002,0.0006,0.0050,0.0014,0.0001,0.0000,0.0016
69.466667,2084,1,313,99,110,110,neutral,0.9920,0.9920,0.0001,0.0002,0.0052,0.0012,0.0001,0.0000,0.0012
69.500000,2085,1,314,100,110,110,neutral,0.9918,0.9918,0.0001,0.0002,0.0052,0.0012,0.0001,0.0000,0.0013
69.533333,2086,1,314,100,110,110,neutral,0.9918,0.9918,0.0001,0.0002,0.0053,0.0012,0.0001,0.0000,0.0013
69.566667,2087,1,314,101,108,108,neutral,0.9892,0.9892,0.0002,0.0002,0.0056,0.0026,0.0001,0.0000,0.0021
69.600000,2088,1,314,101,108,108,neutral,0.9885,0.9885,0.0002,0.0002,0.0062,0.0027,0.0001,0.0000,0.0021
69.633333,2089,1,315,101,108,108,neutral,0.9900,0.9900,0.0002,0.0003,0.0053,0.0024,0.0001,0.0000,0.0018
69.666667,2090,1,315,102,108,108,neutral,0.9907,0.9907,0.0001,0.0001,0.0055,0.0020,0.0001,0.0000,0.0015
69.700000,2091,1,314,102,109,109,neutral,0.9923,0.9923,0.0001,0.0002,0.0046,0.0015,0.0001,0.0000,0.0012
69.733333,2092,1,314,102,107,107,neutral,0.9927,0.9927,0.0002,0.0004,0.0040,0.0015,0.0001,0.0000,0.0012
69.766667,2093,1,315,102,106,106,neutral,0.9938,0.9938,0.0003,0.0004,0.0030,0.0011,0.0001,0.0000,0.0013
69.800000,2094,1,315,102,106,106,neutral,0.9943,0.9943,0.0003,0.0003,0.0028,0.0010,0.0001,0.0000,0.0013
69.833333,2095,1,315,103,105,105,neutral,0.9939,0.9939,0.0002,0.0001,0.0034,0.0011,0.0000,0.0000,0.0013
69.866667,2096,1,314,102,106,106,neutral,0.9933,0.9933,0.0002,0.0002,0.0035,0.0012,0.0001,0.0000,0.0015
69.900000,2097,1,310,99,110,110,neutral,0.9909,0.9909,0.0003,0.0008,0.0041,0.0019,0.0001,0.0000,0.0019
69.933333,2098,1,309,98,111,111,neutral,0.9882,0.9882,0.0003,0.0011,0.0048,0.0032,0.0002,0.0000,0.0022
69.966667,2099,1,309,97,111,111,neutral,0.9896,0.9896,0.0002,0.0009,0.0054,0.0020,0.0001,0.0000,0.0017
70.000000,2100,1,308,97,112,112,neutral,0.9921,0.9921,0.0001,0.0005,0.0039,0.0017,0.0001,0.0000,0.0017
70.033333,2101,1,307,97,114,114,neutral,0.9884,0.9884,0.0001,0.0008,0.0070,0.0017,0.0001,0.0000,0.0018
70.066667,2102,1,307,96,115,115,neutral,0.9860,0.9860,0.0001,0.0006,0.0091,0.0019,0.0001,0.0000,0.0021
70.100000,2103,1,306,96,115,115,neutral,0.9864,0.9864,0.0002,0.0010,0.0082,0.0020,0.0001,0.0001,0.0021
70.133333,2104,1,305,95,115,115,neutral,0.9808,0.9808,0.0001,0.0003,0.0152,0.0013,0.0001,0.0000,0.0022
70.166667,2105,1,305,96,115,115,neutral,0.9801,0.9801,0.0003,0.0005,0.0138,0.0021,0.0002,0.0000,0.0031
70.200000,2106,1,305,97,113,113,neutral,0.9753,0.9753,0.0002,0.0002,0.0180,0.0027,0.0002,0.0000,0.0033
70.233333,2107,1,306,97,113,113,neutral,0.9762,0.9762,0.0001,0.0002,0.0184,0.0021,0.0002,0.0000,0.0029
70.266667,2108,1,307,97,113,113,neutral,0.9823,0.9823,0.0001,0.0002,0.0135,0.0015,0.0001,0.0000,0.0023
70.300000,2109,1,307,96,112,112,neutral,0.9802,0.9802,0.0002,0.0002,0.0145,0.0019,0.0001,0.0000,0.0029
70.333333,2110,1,307,97,112,112,neutral,0.9806,0.9806,0.0001,0.0001,0.0146,0.0020,0.0001,0.0000,0.0024
70.366667,2111,1,308,97,111,111,neutral,0.9787,0.9787,0.0001,0.0001,0.0165,0.0019,0.0001,0.0000,0.0025
70.400000,2112,1,308,97,111,111,neutral,0.9813,0.9813,0.0001,0.0001,0.0139,0.0020,0.0001,0.0000,0.0025
70.433333,2113,1,311,98,109,109,neutral,0.9902,0.9902,0.0001,0.0001,0.0065,0.0014,0.0001,0.0000,0.0016
70.466667,2114,1,311,98,109,109,neutral,0.9912,0.9912,0.0001,0.0001,0.0057,0.0012,0.0001,0.0000,0.0016
70.500000,2115,1,310,98,110,110,neutral,0.9896,0.9896,0.0002,0.0001,0.0069,0.0012,0.0001,0.0000,0.0020
70.533333,2116,1,313,99,108,108,neutral,0.9852,0.9852,0.0002,0.0001,0.0110,0.0016,0.0001,0.0000,0.0019
70.566667,2117,1,312,100,109,109,neutral,0.9833,0.9833,0.0004,0.0001,0.0112,0.0021,0.0002,0.0000,0.0029
70.600000,2118,1,311,101,111,111,neutral,0.9845,0.9845,0.0005,0.0001,0.0090,0.0024,0.0002,0.0000,0.0033
70.633333,2119,1,311,102,111,111,neutral,0.9814,0.9814,0.0004,0.0001,0.0115,0.0031,0.0002,0.0000,0.0032
70.666667,2120,1,313,103,109,109,neutral,0.9816,0.9816,0.0003,0.0001,0.0113,0.0035,0.0002,0.0000,0.0030
70.700000,2121,1,313,102,108,108,neutral,0.9841,0.9841,0.0003,0.0001,0.0100,0.0027,0.0002,0.0000,0.0026
70.733333,2122,1,312,103,108,108,neutral,0.9847,0.9847,0.0003,0.0002,0.0101,0.0024,0.0001,0.0000,0.0022
70.766667,2123,1,309,102,110,110,neutral,0.9873,0.9873,0.0005,0.0005,0.0069,0.0023,0.0002,0.0000,0.0024
70.800000,2124,1,307,101,112,112,neutral,0.9836,0.9836,0.0007,0.0006,0.0084,0.0033,0.0003,0.0000,0.0031
70.833333,2125,1,308,101,112,112,neutral,0.9828,0.9828,0.0009,0.0004,0.0095,0.0029,0.0002,0.0000,0.0032
70.866667,2126,1,307,100,113,113,neutral,0.9831,0.9831,0.0009,0.0004,0.0094,0.0026,0.0002,0.0000,0.0034
70.900000,2127,1,306,99,112,112,neutral,0.9852,0.9852,0.0006,0.0004,0.0080,0.0029,0.0002,0.0000,0.0027
70.933333,2128,1,305,99,112,112,neutral,0.9855,0.9855,0.0006,0.0008,0.0072,0.0027,0.0002,0.0000,0.0029
70.966667,2129,1,307,99,111,111,neutral,0.9826,0.9826,0.0010,0.0017,0.0082,0.0029,0.0003,0.0001,0.0032
71.000000,2130,1,307,98,111,111,neutral,0.9858,0.9858,0.0004,0.0005,0.0083,0.0024,0.0002,0.0000,0.0024
71.033333,2131,1,306,98,111,111,neutral,0.9851,0.9851,0.0004,0.0010,0.0078,0.0027,0.0002,0.0001,0.0028
71.066667,2132,1,305,97,111,111,neutral,0.9761,0.9761,0.0001,0.0001,0.0183,0.0024,0.0002,0.0000,0.0028
71.100000,2133,1,306,97,111,111,neutral,0.9625,0.9625,0.0001,0.0001,0.0286,0.0047,0.0003,0.0000,0.0036
71.133333,2134,1,307,96,112,112,neutral,0.9504,0.9504,0.0001,0.0001,0.0425,0.0030,0.0003,0.0000,0.0036
71.166667,2135,1,306,95,113,113,neutral,0.9698,0.9698,0.0001,0.0001,0.0232,0.0032,0.0002,0.0000,0.0033
71.200000,2136,1,305,96,113,113,neutral,0.9830,0.9830,0.0001,0.0003,0.0107,0.0033,0.0002,0.0000,0.0024
71.233333,2137,1,305,96,113,113,neutral,0.9831,0.9831,0.0001,0.0002,0.0107,0.0032,0.0002,0.0000,0.0024
71.266667,2138,1,305,96,112,112,neutral,0.9890,0.9890,0.0001,0.0003,0.0070,0.0018,0.0001,0.0000,0.0018
71.300000,2139,1,304,96,113,113,neutral,0.9862,0.9862,0.0001,0.0002,0.0093,0.0021,0.0001,0.0000,0.0021
71.333333,2140,1,306,98,111,111,neutral,0.9890,0.9890,0.0001,0.0004,0.0056,0.0028,0.0001,0.0000,0.0020
71.366667,2141,1,305,97,112,112,neutral,0.9878,0.9878,0.0002,0.0003,0.0073,0.0020,0.0001,0.0000,0.0023
71.400000,2142,1,306,98,110,110,neutral,0.9893,0.9893,0.0001,0.0002,0.0064,0.0018,0.0001,0.0000,0.0019
71.433333,2143,1,306,98,110,110,neutral,0.9886,0.9886,0.0001,0.0004,0.0074,0.0015,0.0001,0.0000,0.0018
71.466667,2144,1,306,98,111,111,neutral,0.9891,0.9891,0.0001,0.0003,0.0068,0.0019,0.0001,0.0000,0.0017
71.500000,2145,1,305,96,113,113,neutral,0.9866,0.9866,0.0001,0.0004,0.0095,0.0014,0.0001,0.0000,0.0018
71.533333,2146,1,305,96,114,114,neutral,0.9873,0.9873,0.0001,0.0009,0.0085,0.0015,0.0001,0.0000,0.0016
71.566667,2147,1,307,97,113,113,neutral,0.9845,0.9845,0.0001,0.0003,0.0106,0.0023,0.0001,0.0000,0.0019
71.600000,2148,1,309,98,112,112,neutral,0.9897,0.9897,0.0001,0.0005,0.0062,0.0018,0.0001,0.0000,0.0016
71.633333,2149,1,311,99,109,109,neutral,0.9908,0.9908,0.0001,0.0002,0.0056,0.0016,0.0001,0.0000,0.0016
71.666667,2150,1,313,101,107,107,neutral,0.9929,0.9929,0.0002,0.0002,0.0032,0.0017,0.0001,0.0000,0.0016
71.700000,2151,1,315,103,106,106,neutral,0.9890,0.9890,0.0002,0.0001,0.0057,0.0024,0.0001,0.0000,0.0023
71.733333,2152,1,316,104,104,104,neutral,0.9873,0.9873,0.0002,0.0001,0.0074,0.0024,0.0001,0.0000,0.0025
71.766667,2153,1,317,104,104,104,neutral,0.9757,0.9757,0.0004,0.0001,0.0188,0.0019,0.0002,0.0000,0.0028
71.800000,2154,1,317,106,103,103,neutral,0.9502,0.9502,0.0004,0.0001,0.0449,0.0015,0.0002,0.0000,0.0027
71.833333,2155,1,317,106,104,104,neutral,0.8839,0.8839,0.0003,0.0002,0.1118,0.0010,0.0002,0.0001,0.0026
71.866667,2156,1,316,108,105,105,neutral,0.8451,0.8451,0.0003,0.0003,0.1489,0.0010,0.0003,0.0001,0.0040
71.900000,2157,1,317,107,104,104,neutral,0.8839,0.8839,0.0003,0.0002,0.1114,0.0008,0.0002,0.0001,0.0031
71.933333,2158,1,319,108,103,103,neutral,0.8673,0.8673,0.0003,0.0002,0.1279,0.0010,0.0002,0.0001,0.0031
71.966667,2159,1,322,110,100,100,neutral,0.9043,0.9043,0.0004,0.0002,0.0911,0.0010,0.0002,0.0001,0.0028
72.000000,2160,1,321,111,102,102,neutral,0.9246,0.9246,0.0006,0.0003,0.0698,0.0011,0.0002,0.0001,0.0033
72.033333,2161,1,322,112,100,100,neutral,0.9273,0.9273,0.0008,0.0002,0.0669,0.0009,0.0002,0.0001,0.0035
72.066667,2162,1,321,111,102,102,neutral,0.9205,0.9205,0.0006,0.0003,0.0739,0.0007,0.0002,0.0001,0.0037
72.100000,2163,1,322,113,100,100,neutral,0.9602,0.9602,0.0006,0.0001,0.0333,0.0010,0.0002,0.0000,0.0045
72.133333,2164,1,322,114,101,101,neutral,0.9415,0.9415,0.0005,0.0004,0.0481,0.0025,0.0005,0.0001,0.0065
72.166667,2165,1,323,113,101,101,neutral,0.9728,0.9728,0.0011,0.0001,0.0199,0.0011,0.0002,0.0000,0.0047
72.200000,2166,1,322,114,101,101,neutral,0.9790,0.9790,0.0006,0.0001,0.0156,0.0011,0.0001,0.0000,0.0034
72.233333,2167,1,321,111,105,105,neutral,0.9402,0.9402,0.0014,0.0003,0.0464,0.0033,0.0007,0.0001,0.0075
72.266667,2168,1,320,112,106,106,neutral,0.9341,0.9341,0.0005,0.0003,0.0561,0.0029,0.0005,0.0001,0.0055
72.300000,2169,1,320,112,105,105,neutral,0.9367,0.9367,0.0005,0.0005,0.0541,0.0029,0.0005,0.0001,0.0047
72.333333,2170,1,320,113,104,104,neutral,0.9515,0.9515,0.0004,0.0004,0.0418,0.0016,0.0003,0.0001,0.0040
72.366667,2171,1,321,112,104,104,neutral,0.9627,0.9627,0.0004,0.0004,0.0306,0.0020,0.0003,0.0001,0.0036
